,nt_dsc_estrut_fisic_ambiencia,nt_dsc_adap_defic_fisic_idosos,nt_dsc_equipamentos,nt_dsc_medicamentos,cnes
5645,1,1,1,2,2014785
5646,2,2,1,2,8656
5647,2,1,1,2,2004755
5648,1,1,2,2,6340490
5649,3,2,1,2,5935261
5650,3,3,2,2,2052342
5651,1,1,2,2,2716178
5652,3,2,2,2,2002930
5653,1,1,1,2,2722046
5654,3,1,1,2,2141582
5655,1,2,1,2,2454181
5656,1,3,1,2,2265613
5657,3,2,2,2,2386267
5658,2,3,1,2,2075652
5659,3,1,1,2,4048296
5660,2,1,1,2,2017482
5661,1,2,1,2,4049969
5662,3,2,1,2,2100967
5663,2,2,1,2,2747774
5664,1,1,1,2,2293900
5665,1,1,2,2,2276364
5666,1,1,2,2,2324806
5667,1,1,1,2,2658097
5668,1,2,1,2,2783134
5669,1,2,1,2,2101300
5670,1,1,3,2,2739666
5671,1,1,1,2,2014092
5672,2,1,1,2,2285878
5673,1,1,1,2,2739313
5674,1,1,1,2,2310937
5675,1,1,1,2,5677505
5676,2,1,2,2,3020541
5677,3,3,1,2,3904253
5678,1,1,1,2,2722968
5679,2,1,1,2,3431509
5680,2,2,1,2,3452239
5681,1,3,2,2,2525496
5682,3,2,1,2,2532700
5683,3,2,1,2,3413926
5684,1,1,1,2,2752921
5685,1,1,1,2,2424282
5686,1,1,1,2,2465531
5687,2,1,2,2,2425947
5688,2,1,1,2,6804616
5689,1,1,1,2,2014831
5690,2,1,2,2,2468352
5691,1,2,1,2,8005710
5692,2,2,1,2,2773759
5693,1,2,2,2,2672944
5694,1,2,1,2,2046628
5695,3,2,1,2,4049322
5696,3,2,1,2,2120046
5697,2,1,1,2,2428059
5698,2,1,1,2,2383160
5699,3,2,2,2,2213885
5700,3,2,1,2,2478129
5701,1,2,2,2,2552329
5702,2,1,2,2,2388294
5703,2,3,1,2,5324920
5704,2,1,1,2,5369479
5705,2,1,1,2,2372983
5706,2,2,1,2,5393906
5707,1,2,2,2,6657125
5708,1,1,1,2,2311941
5709,2,1,2,2,3061493
5710,3,2,1,2,2253143
5711,3,1,3,2,2752824
5712,1,1,1,2,2218283
5713,3,3,1,2,2302144
5714,3,2,1,2,4056027
5715,2,2,1,2,2334666
5716,1,1,1,2,4056914
5717,1,1,1,2,2453711
5718,1,2,1,2,2292521
5719,2,1,1,2,3049825
5720,3,1,1,2,6331904
5721,2,2,1,2,3012166
5722,2,2,1,2,2704757
5723,2,1,1,2,4024338
5724,1,1,3,2,2468506
5725,1,1,1,2,2204401
5726,1,2,1,2,2477408
5727,2,1,1,2,5746809
5728,2,2,1,2,6360629
5729,1,1,1,2,2453843
5730,2,2,1,2,2512556
5731,2,1,1,2,2653400
5732,3,1,1,2,2214741
5733,2,2,1,2,3551059
5734,2,1,1,2,2506610
5735,2,2,1,2,2028298
5736,2,2,1,2,2387875
5737,2,1,1,2,8011192
5738,2,2,1,2,2333554
5739,1,3,2,2,2493314
5740,1,2,1,2,3184765
5741,1,1,1,2,2453835
5742,1,1,2,2,2561603
5743,1,2,2,2,2402718
5744,1,1,1,2,2365995
5745,1,2,2,2,3016897
5746,1,1,1,2,2014289
5747,2,1,2,2,4021479
5748,2,1,1,2,2369419
5749,2,1,1,2,2739844
5750,1,2,1,2,2384442
5751,2,3,1,2,2056879
5752,2,1,2,2,2054000
5753,3,1,1,2,2090554
5754,2,1,1,2,5936942
5755,3,1,1,2,2726483
5756,1,3,2,2,2506041
5757,2,1,1,2,2791293
5758,1,3,2,2,8014957
5759,3,1,1,2,2028891
5760,1,1,1,2,2569310
5761,3,1,2,2,2818647
5762,3,2,1,2,2231255
5763,1,2,2,2,3443132
5764,3,2,2,2,2249391
5765,1,1,1,2,2702894
5766,1,1,1,2,2742624
5767,1,1,2,2,5110084
5768,1,1,1,2,5695805
5769,3,1,1,2,2173581
5770,3,1,2,2,2726467
5771,1,1,2,2,17558
5772,2,2,1,2,2103648
5773,1,2,1,2,2444925
5774,1,3,1,2,2502038
5775,1,1,1,2,2743019
5776,2,2,1,2,2721279
5777,2,2,1,2,2200015
5778,1,3,3,2,3811565
5779,1,1,1,2,3838943
5780,1,3,1,2,3013421
5781,2,1,2,2,2505649
5782,2,3,2,2,2029200
5783,3,3,1,2,3497011
5784,1,2,2,2,2426803
5785,1,1,1,2,2703327
5786,1,2,1,2,2346931
5787,1,2,2,2,2503506
5788,2,3,3,2,6371655
5789,2,1,2,2,3014312
5790,1,1,1,2,2742608
5791,2,1,1,2,6062512
5792,2,2,1,2,2070332
5793,1,2,1,2,6437206
5794,1,1,1,2,2530449
5795,2,1,1,2,2590336
5796,1,1,1,2,2564963
5797,1,1,1,2,2405318
5798,2,1,1,2,2162555
5799,1,2,1,2,6318134
5800,2,1,1,2,2753006
5801,1,2,1,2,2226758
5802,1,2,1,2,2719665
5803,2,1,1,2,6909760
5804,1,1,2,2,22322
5805,2,3,2,2,2779315
5806,1,1,1,2,21407
5807,2,2,1,2,2593866
5808,2,1,1,2,3910881
5809,1,1,2,2,6669573
5810,3,2,1,2,6783899
5811,1,2,1,2,6560156
5812,1,1,2,2,2216671
5813,2,1,2,2,3034003
5814,3,2,2,2,2601346
5815,1,1,1,2,2257718
5816,2,1,1,2,2452103
5817,1,1,2,2,2664410
5818,1,1,2,2,2657945
5819,2,1,1,2,2610884
5820,1,2,2,2,2389177
5821,1,3,1,2,2042061
5822,3,2,1,2,2025663
5823,2,2,1,2,2605791
5824,3,2,1,2,2074192
5825,3,3,1,2,2477424
5826,1,2,3,2,2235536
5827,3,1,2,2,2298791
5828,2,1,1,2,2486350
5829,1,1,2,2,3708136
5830,2,1,3,2,2027062
5831,3,2,1,2,2245868
5832,3,3,1,2,2606429
5833,3,3,1,2,2392097
5834,2,1,1,2,3021475
5835,2,3,1,2,2285053
5836,3,1,2,2,2583186
5837,1,1,1,2,2652951
5838,2,1,1,2,2292548
5839,1,1,2,2,2292556
5840,2,2,1,2,2026228
5841,1,1,1,2,2554860
5842,2,2,1,2,2563037
5843,1,3,1,2,2565765
5844,3,1,1,2,6326552
5845,1,2,1,2,3316653
5846,1,2,1,2,2090767
5847,1,1,1,2,2404311
5848,1,1,1,2,2367556
5849,2,3,2,2,2765861
5850,1,1,1,2,2015471
5851,2,1,1,2,2532964
5852,2,2,1,2,2255197
5853,2,2,1,2,2478587
5854,1,2,1,2,2243105
5855,3,2,1,2,2715899
5856,2,2,2,2,2303558
5857,3,3,1,2,3572560
5858,1,1,2,2,2249286
5859,1,1,2,2,2719908
5860,1,2,1,2,2400715
5861,3,1,2,2,2340488
5862,3,3,3,2,5878969
5863,2,1,1,2,3002160
5864,1,2,1,2,2259176
5865,1,2,1,2,2342693
5866,2,1,2,2,2638126
5867,3,3,2,2,2216310
5868,2,3,1,2,2051591
5869,1,1,2,2,3080951
5870,1,2,1,2,2719037
5871,1,2,1,2,2069806
5872,3,2,1,2,2450941
5873,1,2,1,2,2465701
5874,1,2,3,2,3387690
5875,1,1,1,2,2463431
5876,3,1,1,2,2340348
5877,2,2,1,2,2353970
5878,2,3,1,2,3525821
5879,3,2,2,2,3230619
5880,3,2,3,2,6179002
5881,2,1,1,2,2366444
5882,1,2,1,2,2311135
5883,3,3,1,2,2195895
5884,2,3,2,2,6285163
5885,2,1,2,2,6343066
5886,1,1,1,2,2009706
5887,3,1,1,2,6778224
5888,1,2,1,2,2186063
5889,1,2,2,2,6851045
5890,1,1,1,2,2405393
5891,2,2,1,2,4028538
5892,2,1,1,2,2509121
5893,2,1,1,2,2007320
5894,2,1,1,2,3331881
5895,1,3,1,2,2263181
5896,2,1,1,2,2440377
5897,1,3,1,2,6952461
5898,2,2,1,2,4069056
5899,1,2,2,2,5273951
5900,1,2,1,2,5529581
5901,2,1,1,2,6322719
5902,3,2,1,2,2772930
5903,3,3,2,2,2035855
5904,3,3,1,2,2675676
5905,3,2,1,2,2118289
5906,1,2,1,2,2269503
5907,3,1,1,2,3568431
5908,1,1,1,2,2720744
5909,2,1,1,2,2050439
5910,3,1,2,2,2328224
5911,1,2,1,2,2239272
5912,1,1,1,2,2739291
5913,1,1,1,2,2485257
5914,3,3,1,2,4051564
5915,3,1,1,2,2784181
5916,2,1,1,2,2749947
5917,3,2,1,2,3054500
5918,2,2,1,2,2002566
5919,2,2,1,2,2616262
5920,2,1,1,2,4015665
5921,2,2,1,2,2251493
5922,1,1,2,2,2178826
5923,1,1,1,2,2014041
5924,1,2,2,2,2414635
5925,1,1,1,2,2046210
5926,1,2,2,2,2730359
5927,2,1,1,2,4024389
5928,3,2,1,2,2121980
5929,2,1,1,2,5401364
5930,3,1,1,2,2296004
5931,3,1,2,2,5526892
5932,2,3,2,2,5190193
5933,2,3,1,2,2183013
5934,3,1,1,2,6321852
5935,1,3,1,2,3730743
5936,2,1,1,2,2371049
5937,3,1,1,2,22047
5938,1,1,2,2,2024543
5939,2,1,1,2,2193450
5940,1,2,1,2,2264951
5941,2,1,1,2,2692562
5942,1,2,2,2,2012715
5943,3,2,1,2,2791234
5944,2,1,1,2,2694018
5945,2,1,3,2,2411318
5946,2,1,1,2,2485095
5947,3,1,1,2,2579065
5948,1,1,1,2,2706164
5949,1,2,1,2,2205246
5950,2,2,1,2,2663805
5951,2,2,1,2,2394367
5952,2,1,2,2,3016846
5953,3,3,2,2,2259346
5954,3,1,1,2,2752956
5955,2,1,2,2,5546435
5956,3,2,1,2,2750015
5957,3,1,1,2,2228203
5958,1,2,1,2,2497263
5959,1,1,1,2,2007355
5960,1,1,1,2,2015854
5961,3,3,1,2,14907
5962,1,1,1,2,2345994
5963,1,1,1,2,2266946
5964,2,1,1,2,6162355
5965,3,2,1,2,2027666
5966,1,2,1,2,5709520
5967,2,1,1,2,2316943
5968,3,2,1,2,5971918
5969,3,3,3,2,2513781
5970,2,1,1,2,2243067
5971,3,2,1,2,2363313
5972,3,3,1,2,2257610
5973,2,3,1,2,2037513
5974,2,1,3,2,2536846
5975,3,1,1,2,2444992
5976,1,2,2,2,2345048
5977,1,1,2,2,2347121
5978,2,2,1,2,2315017
5979,1,3,1,2,2624524
5980,3,2,1,2,5193265
5981,1,2,1,2,2293021
5982,1,2,1,2,2601133
5983,3,1,3,2,2233045
5984,1,2,1,2,2771896
5985,3,1,2,2,2205130
5986,3,2,1,2,3940519
5987,3,2,1,2,2403773
5988,3,2,1,2,3558444
5989,3,2,1,2,2636883
5990,2,1,1,2,6305245
5991,3,1,1,2,2134020
5992,2,2,1,2,2476215
5993,2,2,1,2,6188958
5994,2,2,1,2,2534282
5995,1,2,1,2,6664040
5996,1,1,1,2,2283611
5997,1,1,2,2,2792877
5998,3,3,1,2,5996783
5999,2,2,1,2,2275686
6000,2,1,1,2,2754592
6001,2,2,1,2,6087329
6002,3,2,1,2,8015996
6003,1,2,2,2,2641542
6004,2,2,1,2,6825796
6005,1,1,2,2,5893011
6006,1,2,1,2,2236834
6007,1,3,1,2,6304893
6008,3,1,1,2,2228769
6009,3,2,1,2,6880819
6010,3,3,1,2,2677504
6011,3,1,1,2,2748347
6012,1,1,1,2,2356902
6013,1,1,2,2,2726084
6014,2,2,1,2,5636876
6015,2,1,2,2,5620287
6016,1,2,1,2,2373386
6017,2,1,1,2,2592142
6018,2,2,1,2,3991725
6019,2,1,1,2,2791439
6020,1,2,1,2,6477968
6021,2,3,2,2,6423108
6022,3,2,1,2,2133393
6023,3,2,1,2,6772641
6024,1,2,1,2,6528538
6025,1,1,1,2,6597068
6026,3,1,1,2,2626608
6027,1,1,1,2,2014920
6028,2,1,1,2,2750325
6029,1,1,2,2,2445093
6030,3,1,1,2,2223651
6031,2,1,2,2,2400707
6032,2,1,1,2,2408805
6033,2,3,1,2,23604
6034,3,3,1,2,2511487
6035,3,3,1,2,5435064
6036,3,1,1,2,2705885
6037,3,2,1,2,3057399
6038,3,2,1,2,9202
6039,2,2,1,2,2023288
6040,1,2,1,2,2043203
6041,3,3,2,2,2046954
6042,2,2,2,2,2818744
6043,1,2,2,2,2660008
6044,2,1,1,2,2511525
6045,1,2,1,2,2027143
6046,3,3,1,2,2062410
6047,3,1,1,2,2455714
6048,1,2,2,2,2381923
6049,2,1,1,2,2593858
6050,2,3,1,2,2172461
6051,1,1,1,2,2633337
6052,1,1,1,2,2741482
6053,2,2,1,2,2160471
6054,3,2,1,2,2773643
6055,2,1,1,2,2163349
6056,2,2,1,2,2057182
6057,1,1,2,2,2601168
6058,1,3,2,2,2038773
6059,1,1,1,2,2741636
6060,2,1,2,2,6136192
6061,2,3,1,2,2372398
6062,2,2,1,2,2149702
6063,2,1,1,2,11517
6064,3,2,1,2,5513081
6065,2,1,3,2,2159465
6066,2,1,1,2,2159589
6067,1,2,2,2,2427117
6068,1,1,1,2,3541363
6069,2,2,1,2,2481294
6070,2,1,1,2,2490374
6071,1,1,1,2,28231
6072,1,2,1,2,2203405
6073,2,2,1,2,2361906
6074,2,3,1,2,2087561
6075,2,1,1,2,2602180
6076,2,1,1,2,3193969
6077,2,2,1,2,2495384
6078,1,1,1,2,3421449
6079,3,2,1,2,2415151
6080,1,1,2,2,2351404
6081,1,2,1,2,2554542
6082,2,3,2,2,2139782
6083,3,1,1,2,2007371
6084,2,1,1,2,2788284
6085,3,2,1,2,2606844
6086,1,1,1,2,2741660
6087,1,1,2,2,2714639
6088,2,1,1,2,2637391
6089,3,3,2,2,2104849
6090,1,1,1,2,20338
6091,2,1,1,2,14931
6092,2,1,1,2,2061651
6093,3,1,1,2,2303256
6094,1,1,2,2,2657791
6095,2,3,2,2,2236982
6096,2,1,1,2,2268418
6097,1,1,1,2,3396568
6098,3,1,1,2,5665574
6099,3,1,2,2,2136236
6100,1,1,1,2,2001810
6101,2,1,1,2,3038505
6102,2,1,1,2,2238993
6103,2,1,1,2,2235811
6104,2,2,1,2,2126931
6105,1,2,1,2,2103273
6106,3,3,1,2,2658003
6107,3,2,1,2,2265176
6108,3,2,1,2,2050730
6109,1,1,1,2,2742292
6110,3,2,2,2,2023792
6111,2,2,2,2,2534703
6112,2,1,1,2,2205726
6113,3,3,3,2,2626063
6114,3,3,1,2,2212684
6115,2,3,1,2,5792843
6116,2,1,1,2,2162334
6117,3,1,1,2,2008165
6118,3,3,1,2,5909198
6119,3,1,2,2,2203251
6120,2,2,1,2,3924823
6121,1,1,3,2,3013448
6122,3,1,2,2,3698572
6123,1,2,1,2,3004031
6124,3,3,1,2,3490386
6125,2,1,1,2,3031853
6126,1,1,2,2,2645416
6127,3,1,2,2,3121275
6128,3,2,1,2,2413221
6129,1,2,1,2,2011980
6130,1,1,1,2,6227716
6131,1,1,2,2,2622572
6132,3,2,1,2,6195423
6133,3,3,1,2,6253369
6134,2,1,1,2,6734421
6135,2,1,1,2,6626297
6136,2,1,1,2,5851645
6137,3,2,1,2,8007462
6138,2,1,1,2,2231409
6139,3,1,1,2,3026434
6140,1,1,1,2,2284251
6141,1,1,2,2,2381095
6142,2,1,3,2,2343967
6143,1,3,2,2,2048744
6144,2,1,1,2,3924459
6145,1,2,1,2,5331471
6146,1,2,1,2,2156172
6147,1,1,1,2,5106540
6148,1,1,1,2,5334209
6149,2,1,1,2,2440660
6150,3,2,1,2,6445918
6151,1,2,1,2,6546773
6152,1,3,1,2,2001950
6153,2,1,1,2,2720329
6154,1,2,3,2,2301792
6155,2,1,2,2,2419424
6156,1,1,2,2,2293129
6157,3,3,1,2,2736942
6158,3,3,3,2,2720647
6159,1,1,2,2,2641518
6160,3,3,1,2,4055950
6161,2,1,2,2,2576953
6162,1,2,1,2,2557444
6163,3,1,3,2,2063018
6164,1,2,1,2,3077683
6165,1,1,2,2,19615
6166,1,2,1,2,2561573
6167,2,1,1,2,2256436
6168,3,3,1,2,2302756
6169,1,1,2,2,6436854
6170,1,1,2,2,2778386
6171,2,2,1,2,2072076
6172,1,2,3,2,2007754
6173,1,1,1,2,2373467
6174,2,3,1,2,6072070
6175,1,2,1,2,2318962
6176,1,1,1,2,2526956
6177,1,3,1,2,13978
6178,2,2,1,2,2812266
6179,2,1,1,2,2783363
6180,1,3,2,2,2422174
6181,2,1,1,2,6967914
6182,3,2,1,2,2415038
6183,2,1,1,2,2443511
6184,2,1,1,2,2610981
6185,3,3,1,2,2190435
6186,1,1,1,2,2014238
6187,1,2,1,2,2247518
6188,2,2,2,2,4014189
6189,2,3,1,2,2203103
6190,1,1,2,2,2714361
6191,1,1,2,2,2636212
6192,1,1,1,2,2204924
6193,3,3,1,2,2753014
6194,1,2,1,2,2425793
6195,1,2,1,2,2285398
6196,3,3,1,2,2239566
6197,2,1,1,2,2383446
6198,3,3,1,2,2096129
6199,1,2,2,2,2364271
6200,2,1,1,2,2511290
6201,1,1,1,2,2015757
6202,1,2,1,2,2009536
6203,3,3,1,2,2423456
6204,3,2,1,2,2201577
6205,1,2,1,2,4050177
6206,3,2,1,2,2239078
6207,2,1,1,2,2512726
6208,2,1,1,2,2664402
6209,1,3,1,2,2033038
6210,2,1,1,2,2398168
6211,1,3,2,2,5129559
6212,1,1,1,2,2015013
6213,3,2,1,2,2153394
6214,1,1,2,2,2651319
6215,1,1,2,2,2485915
6216,1,1,1,2,2737345
6217,1,1,2,2,5242215
6218,3,2,1,2,2774100
6219,2,1,1,2,2364611
6220,2,3,3,2,2224984
6221,1,2,2,2,4029860
6222,3,2,1,2,3445437
6223,3,1,2,2,2136023
6224,2,1,1,2,2665999
6225,2,1,1,2,2062364
6226,2,1,1,2,2465272
6227,3,3,1,2,5894026
6228,2,1,1,2,2288133
6229,1,1,1,2,2148609
6230,2,1,2,2,2532689
6231,1,2,1,2,2509008
6232,3,2,3,2,2429055
6233,3,3,1,2,3021300
6234,1,2,1,2,2012006
6235,3,1,2,2,5512360
6236,2,1,1,2,3405435
6237,2,1,1,2,3310094
6238,3,1,3,2,5695880
6239,2,1,2,2,6205488
6240,1,2,1,2,2275902
6241,1,2,1,2,2268094
6242,3,3,1,2,6633765
6243,1,2,1,2,5927439
6244,3,1,1,2,2466392
6245,2,1,1,2,2590379
6246,1,1,1,2,2322293
6247,1,1,1,2,2305135
6248,2,1,1,2,6801927
6249,2,3,1,2,2562219
6250,1,1,1,2,2365758
6251,1,1,2,2,2273616
6252,2,1,1,2,2474107
6253,2,2,1,2,2463938
6254,3,1,1,2,2231271
6255,1,2,1,2,2271613
6256,2,1,2,2,2802880
6257,2,2,1,2,6856446
6258,2,3,1,2,6874932
6259,1,2,1,2,2231425
6260,1,2,2,2,2009293
6261,2,1,1,2,3970779
6262,1,1,1,2,5349834
6263,2,2,1,2,3902528
6264,2,1,1,2,2717735
6265,1,2,1,2,5404274
6266,2,1,1,2,3943208
6267,3,3,2,2,6368379
6268,2,3,1,2,6416217
6269,1,1,2,2,6467016
6270,1,2,1,2,6517145
6271,1,2,1,2,6537960
6272,3,1,1,2,2724979
6273,1,1,2,2,2027305
6274,2,1,1,2,2587955
6275,2,2,1,2,2719266
6276,2,1,1,2,2709694
6277,2,1,1,2,6240747
6278,1,2,2,2,2382024
6279,1,2,1,2,4049276
6280,1,1,1,2,2730936
6281,3,3,1,2,2283638
6282,1,1,2,2,2673150
6283,2,1,1,2,2791560
6284,1,2,1,2,2280736
6285,2,1,2,2,2402734
6286,2,2,1,2,2803534
6287,1,2,2,2,2700794
6288,1,1,1,2,2549689
6289,2,1,1,2,2700638
6290,3,1,1,2,2044005
6291,3,1,1,2,3298914
6292,1,2,1,2,2208415
6293,1,2,2,2,2537613
6294,3,2,2,2,2728982
6295,1,1,1,2,2408147
6296,2,2,1,2,2182874
6297,2,1,1,2,2363968
6298,3,2,1,2,2815192
6299,3,1,1,2,2204266
6300,3,2,1,2,2711044
6301,2,3,1,2,8007497
6302,1,2,1,2,2374528
6303,2,1,1,2,2710838
6304,2,2,1,2,3035026
6305,2,1,1,2,2063425
6306,3,2,1,2,2046156
6307,1,1,2,2,2325926
6308,1,1,2,2,2562014
6309,1,2,1,2,2225417
6310,1,1,1,2,2234335
6311,1,1,1,2,2739879
6312,3,2,1,2,2046598
6313,1,1,1,2,2797038
6314,1,2,2,2,2427052
6315,3,1,2,2,2028417
6316,2,2,2,2,2120631
6317,1,1,3,2,8001456
6318,1,2,1,2,2133156
6319,2,2,1,2,2117711
6320,3,1,2,2,2098717
6321,1,1,1,2,2015692
6322,2,2,1,2,2103206
6323,2,1,1,2,2569299
6324,2,1,1,2,2103435
6325,3,2,2,2,5859662
6326,2,1,1,2,2126095
6327,2,2,1,2,2356376
6328,3,2,1,2,2088665
6329,2,3,1,2,2064081
6330,1,2,2,2,5117518
6331,2,3,2,2,2367882
6332,2,1,1,2,2789167
6333,3,2,1,2,2752204
6334,2,2,1,2,2512386
6335,3,1,2,2,5629659
6336,1,2,3,2,5154707
6337,2,1,1,2,5116503
6338,3,1,1,2,2236494
6339,1,2,1,2,2013843
6340,1,2,1,2,2261359
6341,2,2,1,2,2330148
6342,1,1,1,2,2446308
6343,2,1,1,2,2519992
6344,2,2,1,2,2735490
6345,1,2,1,2,5931479
6346,1,1,2,2,3738019
6347,1,2,1,2,2449579
6348,3,2,1,2,3496171
6349,2,2,1,2,4033469
6350,1,1,2,2,3942252
6351,2,1,1,2,2369850
6352,1,1,1,2,2269295
6353,3,3,2,2,3488381
6354,1,2,1,2,2479109
6355,1,2,1,2,3481999
6356,2,2,1,2,2604108
6357,3,3,1,2,3434141
6358,3,3,1,2,2577305
6359,2,2,1,2,2297671
6360,1,2,1,2,2141159
6361,3,2,1,2,2145545
6362,1,2,1,2,2231395
6363,3,1,1,2,6821936
6364,1,2,2,2,2700093
6365,2,3,1,2,272
6366,2,1,1,2,6867871
6367,3,1,1,2,2526182
6368,2,1,1,2,2367394
6369,2,1,1,2,2775468
6370,2,3,2,2,5382203
6371,1,2,1,2,2046970
6372,2,3,1,2,6572391
6373,3,3,1,2,6725090
6374,3,3,3,2,6594387
6375,3,2,1,2,2062518
6376,2,1,1,2,2689529
6377,2,1,1,2,2145618
6378,2,1,2,2,2377586
6379,2,1,2,2,2492717
6380,2,2,2,2,2498677
6381,1,2,1,2,2341123
6382,2,1,1,2,2402769
6383,3,3,2,2,2250225
6384,1,1,2,2,3037215
6385,1,2,1,2,2508079
6386,3,1,2,2,2604590
6387,1,1,2,2,5333598
6388,1,2,1,2,2087065
6389,2,2,1,2,2036002
6390,2,2,3,2,3580709
6391,1,1,1,2,2720302
6392,3,2,1,2,3476049
6393,1,1,1,2,3781194
6394,3,1,1,2,2559080
6395,3,3,2,2,2726300
6396,1,2,2,2,3710076
6397,2,2,1,2,2043920
6398,2,2,1,2,2053306
6399,2,3,1,2,2048086
6400,2,1,1,2,2317206
6401,3,2,1,2,2755017
6402,2,2,1,2,2004054
6403,2,1,1,2,2230240
6404,3,2,1,2,19496
6405,2,1,2,2,2273802
6406,3,1,1,2,2049139
6407,1,1,1,2,2790467
6408,3,2,1,2,2233932
6409,1,2,1,2,2322609
6410,1,2,1,2,2184184
6411,3,2,1,2,2099578
6412,2,2,1,2,2785358
6413,3,1,1,2,2592827
6414,2,3,1,2,2609665
6415,3,3,1,2,2725215
6416,2,1,1,2,2715554
6417,1,1,1,2,2739771
6418,1,2,3,2,2753065
6419,1,2,2,2,2439875
6420,3,3,1,2,2123118
6421,2,1,1,2,2141566
6422,3,2,1,2,8850
6423,1,1,1,2,3017761
6424,1,1,1,2,2162806
6425,3,3,1,2,2801132
6426,1,1,2,2,2271990
6427,2,1,1,2,3019241
6428,2,2,1,2,2490862
6429,1,2,1,2,3126013
6430,3,1,1,2,5769175
6431,3,2,1,2,2718952
6432,2,1,1,2,2090988
6433,1,1,1,2,2549204
6434,1,2,1,2,2700360
6435,1,1,3,2,2254298
6436,1,1,2,2,5073545
6437,1,1,2,2,2452367
6438,1,2,1,2,2193469
6439,3,2,1,2,2478889
6440,3,2,1,2,9172
6441,3,3,2,2,2750384
6442,2,2,1,2,2639378
6443,1,1,2,2,2216639
6444,1,2,1,2,5213142
6445,2,1,1,2,5877989
6446,3,2,2,2,2626772
6447,3,2,1,2,2170043
6448,1,1,2,2,2034867
6449,1,3,3,2,2658038
6450,3,2,2,2,2234718
6451,2,2,2,2,6034713
6452,3,1,2,2,2473887
6453,1,1,1,2,2003546
6454,3,1,2,2,2008181
6455,1,2,1,2,2635283
6456,3,2,1,2,5944902
6457,3,3,1,2,2546469
6458,2,2,1,2,2158965
6459,1,2,1,2,3926303
6460,2,1,1,2,4057252
6461,2,1,3,2,2005921
6462,2,1,1,2,2562987
6463,2,1,1,2,2478838
6464,2,2,1,2,2231077
6465,2,2,1,2,2748134
6466,1,1,1,2,2742772
6467,1,1,1,2,3208958
6468,1,1,1,2,3451259
6469,1,1,1,2,2549808
6470,3,2,1,2,3473759
6471,2,3,1,2,3003310
6472,3,2,1,2,6845711
6473,2,1,1,2,3956
6474,2,1,1,2,2792796
6475,3,1,1,2,18759
6476,2,3,1,2,3311821
6477,2,1,1,2,2737221
6478,3,3,2,2,2139731
6479,2,1,2,2,2419483
6480,1,1,1,2,6479022
6481,2,1,1,2,2143682
6482,1,1,1,2,2446278
6483,2,3,1,2,2149095
6484,3,2,1,2,6808417
6485,1,1,1,2,3331954
6486,2,1,1,2,6897886
6487,2,3,1,2,6914152
6488,3,2,1,2,2466899
6489,1,1,1,2,2264749
6490,1,1,2,2,2611082
6491,1,1,1,2,2325799
6492,1,1,3,2,2621541
6493,3,2,1,2,6871607
6494,1,2,1,2,2238128
6495,1,2,1,2,2119072
6496,2,1,1,2,6929451
6497,2,2,1,2,2323001
6498,1,1,2,2,2425688
6499,2,1,1,2,5765978
6500,2,2,1,2,6454860
6501,2,1,1,2,6532780
6502,1,2,1,2,6462405
6503,2,2,1,2,6533515
6504,3,2,1,2,2705133
6505,3,1,1,2,2610353
6506,3,2,1,2,9423
6507,2,2,1,2,2145405
6508,1,1,2,2,2736780
6509,2,1,1,2,2817047
6510,1,2,1,2,2225050
6511,1,1,1,2,2530058
6512,1,1,2,2,2481847
6513,1,2,1,2,2227169
6514,3,2,1,2,2780003
6515,1,1,1,2,2736896
6516,1,3,2,2,2254697
6517,2,1,1,2,2067390
6518,1,1,2,2,6262465
6519,1,1,2,2,21962
6520,1,1,1,2,2071061
6521,2,1,1,2,2229870
6522,3,2,1,2,3037398
6523,3,3,3,2,2422522
6524,3,2,1,2,2022087
6525,2,2,1,2,2716992
6526,2,2,1,2,2523078
6527,3,2,1,2,2704811
6528,1,2,1,2,2055163
6529,1,1,2,2,2723735
6530,1,1,1,2,15172
6531,2,2,2,2,2114410
6532,2,3,1,2,2752522
6533,1,1,2,2,5462711
6534,2,3,1,2,5315298
6535,1,1,1,2,2741598
6536,2,1,1,2,2486326
6537,3,3,1,2,5550025
6538,3,1,1,2,2466953
6539,2,2,1,2,3719219
6540,1,2,2,2,2305224
6541,1,1,2,2,3689247
6542,2,2,1,2,2688352
6543,3,2,1,2,2582767
6544,3,1,1,2,2042096
6545,2,1,1,2,3885402
6546,1,2,2,2,2714671
6547,1,2,1,2,2369524
6548,3,3,2,2,2692473
6549,1,2,2,2,2555492
6550,3,1,3,2,28045
6551,3,1,1,2,9024
6552,3,3,1,2,6439934
6553,2,2,1,2,2012510
6554,2,1,2,2,2389037
6555,1,1,1,2,2005190
6556,3,1,1,2,2302039
6557,3,1,1,2,2579200
6558,1,2,2,2,2173077
6559,1,2,2,2,2630559
6560,1,1,2,2,2224631
6561,1,1,1,2,3071162
6562,2,1,2,2,2069830
6563,1,2,1,2,23698
6564,1,1,2,2,3996859
6565,3,3,1,2,2023946
6566,2,1,1,2,2002922
6567,1,2,1,2,3383792
6568,3,2,1,2,2406810
6569,3,2,1,2,2020823
6570,3,1,1,2,2181150
6571,2,1,1,2,2018160
6572,3,1,1,2,2702509
6573,3,3,1,2,2173220
6574,3,3,1,2,2032074
